1.710443178490936578e-01 4.036573423934129434e-01
1.730249323226922264e-01 3.974042536992431485e-01
1.750284763581697878e-01 3.916856432505900765e-01
1.770552167835202362e-01 3.863993862217324771e-01
1.791054232641400568e-01 3.814314616787255474e-01
1.811793683582016701e-01 3.766628583298761157e-01
1.832773275743252439e-01 3.720282905705663001e-01
1.853995794316387058e-01 3.673622196948225227e-01
1.875464055223189652e-01 3.625295752516557446e-01
1.897180905767095471e-01 3.574302266504945647e-01
1.919149225311122531e-01 3.519846626726603200e-01
1.941371925983533808e-01 3.461378410493770597e-01
1.963851953412283635e-01 3.398619677677224282e-01
1.986592287489304665e-01 3.331574542831792773e-01
2.009595943165744247e-01 3.260532470841971953e-01
2.032865971279264883e-01 3.186043416895893987e-01
2.056405459414587800e-01 3.108870962154615114e-01
2.080217532798469271e-01 3.029963414118923004e-01
2.104305355230361441e-01 2.950377601253532656e-01
2.128672130050029976e-01 2.871224363451450046e-01
2.153321101143459426e-01 2.793594827452814400e-01
2.178255553988416582e-01 2.718517819367833321e-01
2.203478816741089863e-01 2.646869367758786784e-01
2.228994261365279117e-01 2.579359497418275970e-01
2.254805304805657662e-01 2.516487431845710332e-01
2.280915410206693084e-01 2.458528169058185053e-01
2.307328088178871583e-01 2.405471069573525134e-01
2.334046898113933399e-01 2.357119253450676855e-01
2.361075449550899819e-01 2.313041219589185571e-01
2.388417403594742805e-01 2.272580322280737253e-01
2.416076474389626527e-01 2.234941594276924626e-01
2.444056430648732237e-01 2.199230419938121017e-01
2.472361097242767314e-01 2.164494608532160913e-01
2.500994356849352007e-01 2.129822588996003463e-01
2.529960151665567314e-01 2.094324362333824519e-01
2.559262485186075131e-01 2.057378269420076788e-01
2.588905424049304238e-01 2.018484554464556879e-01
2.618893099954336945e-01 1.977419416657291151e-01
2.649229711651249763e-01 1.934215541952389317e-01
2.679919527007792457e-01 1.889168605853914218e-01
2.710966885155439154e-01 1.842796991021892483e-01
2.742376198717992875e-01 1.795775023807829884e-01
2.774151956126086338e-01 1.748877593786336559e-01
2.806298724021099034e-01 1.702897246037325674e-01
2.838821149752183692e-01 1.658551097304432620e-01
2.871723963970306270e-01 1.616423545803896411e-01
2.905011983323391722e-01 1.576908749429771772e-01
2.938690113256903214e-01 1.540196778725759497e-01
2.972763350924412240e-01 1.506242764998608485e-01
3.007236788212970247e-01 1.474789622838444114e-01
3.042115614888351582e-01 1.445416182540447403e-01
3.077405121865540161e-01 1.417576859934267797e-01
3.113110704610109747e-01 1.390669999647288768e-01
3.149237866676495856e-01 1.364098135951947177e-01
3.185792223389494193e-01 1.337345034098860186e-01
3.222779505675671952e-01 1.310024471539441016e-01
3.260205564051804061e-01 1.281911936652086748e-01
3.298076372777841159e-01 1.252979024440314115e-01
3.336398034182368466e-01 1.223373326829735319e-01
3.375176783168999384e-01 1.193370805084985053e-01
3.414418991912664403e-01 1.163334077646613618e-01
3.454131174755281086e-01 1.133794681216138828e-01
3.494319993310903150e-01 1.105123868677816978e-01
3.534992261791063406e-01 1.077660467494379881e-01
3.576154952561677591e-01 1.051656198975605278e-01
3.617815201943633263e-01 1.027093566541718989e-01
3.659980316269925149e-01 1.003932662179604640e-01
3.702657778213034323e-01 9.819383963971725637e-02
3.745855253397143425e-01 9.608201500507397574e-02
3.789580597310721610e-01 9.402263533882175561e-02
3.833841862536033207e-01 9.198377712663249883e-02
3.878647306313232068e-01 8.994023045753940515e-02
3.924005398457879323e-01 8.787843026216253517e-02
3.969924829651976794e-01 8.580036133338611593e-02
4.016414520130009436e-01 8.371340151079741110e-02
4.063483628782925683e-01 8.163629932008791001e-02
4.111141562704597741e-01 7.959114783319401476e-02
4.159397987206999159e-01 7.760078426697937515e-02
4.208262836332204437e-01 7.568012432037682369e-02
4.257746323891281048e-01 7.383884307657398449e-02
4.307858955062330852e-01 7.207771888957464901e-02
4.358611538582251033e-01 7.038540856683395130e-02
4.410015199569318201e-01 6.874803344625006474e-02
4.462081393016422148e-01 6.714855503298111650e-02
4.514821917997761669e-01 6.557166472204026264e-02
4.568248932634993986e-01 6.400555688919652708e-02
4.622374969872354300e-01 6.244807118850125016e-02
4.677212954114037813e-01 6.090107468554521730e-02
4.732776218781237776e-01 5.937270692410109157e-02
4.789078524850771679e-01 5.787344364432723404e-02
4.846134080442052738e-01 5.641325215754031813e-02
4.903957561524525666e-01 5.499823711433571294e-02
4.962564133823498813e-01 5.362997972621791343e-02
5.021969476008617539e-01 5.230520218867813764e-02
5.082189804256190824e-01 5.101689127986865080e-02
5.143241898284153235e-01 4.975695880948263761e-02
5.205143128966752686e-01 4.851761294503210975e-02
5.267911487645151603e-01 4.729650874564295809e-02
5.331565617260142220e-01 4.609311474194528052e-02
5.396124845444109086e-01 4.490844356887840200e-02
5.461609219721456077e-01 4.374777170735337506e-02
5.528039544979986841e-01 4.261435724963284072e-02
5.595437423390324794e-01 4.151215646563811978e-02
5.663825296966592537e-01 4.044256992337931511e-02
5.733226492979367483e-01 3.939796172194582474e-02
5.803665272451600243e-01 3.837481275895097965e-02
5.875166881989928314e-01 3.737696893538029752e-02
5.947757609227959374e-01 3.639515435325722803e-02
6.021464842184786059e-01 3.543113588501364125e-02
6.096317132871735822e-01 3.448670127471870073e-02
6.172344265513319828e-01 3.356273758295865578e-02
6.249577329785102053e-01 3.266118232254287129e-02
6.328048799512168143e-01 3.178130416578415357e-02
6.407792617317544792e-01 3.092271056042695740e-02
6.488844285760989594e-01 3.008327413228741032e-02
6.571240965565737779e-01 2.926147963256354317e-02
6.655021581594764424e-01 2.845652663491403042e-02
6.740226937310005439e-01 2.766832806651820659e-02
